lower,upper,quantity,interval,phi_rib
0.11376565000000001,0.11555,phi_mem,30%,0.21283783783783786
0.114081,0.115239,phi_mem,20%,0.21283783783783786
0.114367,0.114948,phi_mem,10%,0.21283783783783786
0.114658,0.114658,phi_mem,median,0.21283783783783786
0.10915245,0.11964805,phi_mem,95%,0.21891891891891893
0.11013795,0.11869819999999999,phi_mem,90%,0.21891891891891893
0.111197,0.11767720000000001,phi_mem,80%,0.21891891891891893
0.111873,0.11699015,phi_mem,70%,0.21891891891891893
0.111982,0.11688732,phi_mem,68%,0.21891891891891893
0.1123478,0.116506,phi_mem,60%,0.21891891891891893
0.112779,0.11607324999999999,phi_mem,50%,0.21891891891891893
0.113146,0.115697,phi_mem,40%,0.21891891891891893
0.113483,0.115362,phi_mem,30%,0.21891891891891893
0.1138116,0.115037,phi_mem,20%,0.21891891891891893
0.11412555,0.11473745,phi_mem,10%,0.21891891891891893
0.114411,0.114411,phi_mem,median,0.21891891891891893
0.108644975,0.11971925,phi_mem,95%,0.225
0.1096719,0.1186741,phi_mem,90%,0.225
0.110774,0.1176031,phi_mem,80%,0.225
0.111491,0.11690615,phi_mem,70%,0.225
0.111593,0.116776,phi_mem,68%,0.225
0.1120086,0.11638,phi_mem,60%,0.225
0.11245,0.115919,phi_mem,50%,0.225
0.11284,0.115528,phi_mem,40%,0.225
0.113201,0.115176,phi_mem,30%,0.225
0.113535,0.1148444,phi_mem,20%,0.225
0.113868,0.11450745,phi_mem,10%,0.225
0.1141875,0.1141875,phi_mem,median,0.225
0.108125925,0.11983005000000001,phi_mem,95%,0.2310810810810811
0.10918789999999999,0.1186571,phi_mem,90%,0.2310810810810811
0.110352,0.117544,phi_mem,80%,0.2310810810810811
0.111117,0.116814,phi_mem,70%,0.2310810810810811
0.111238,0.11669,phi_mem,68%,0.2310810810810811
0.1116558,0.116249,phi_mem,60%,0.2310810810810811
0.112117,0.11577,phi_mem,50%,0.2310810810810811
0.1125257,0.1153843,phi_mem,40%,0.2310810810810811
0.112905,0.115004,phi_mem,30%,0.2310810810810811
0.11327,0.1146444,phi_mem,20%,0.2310810810810811
0.11362455,0.114298,phi_mem,10%,0.2310810810810811
0.1139535,0.1139535,phi_mem,median,0.2310810810810811
0.107554,0.11989319999999999,phi_mem,95%,0.23716216216216218
0.10872095,0.1186521,phi_mem,90%,0.23716216216216218
0.10992389999999999,0.117509,phi_mem,80%,0.23716216216216218
0.110684,0.11671315,phi_mem,70%,0.23716216216216218
0.11083484,0.116596,phi_mem,68%,0.23716216216216218
0.111293,0.1161332,phi_mem,60%,0.23716216216216218
0.111782,0.115642,phi_mem,50%,0.23716216216216218
0.112206,0.11522,phi_mem,40%,0.23716216216216218
0.11261765,0.11483135,phi_mem,30%,0.23716216216216218
0.11298860000000001,0.1144364,phi_mem,20%,0.23716216216216218
0.11337055,0.11408645,phi_mem,10%,0.23716216216216218
0.1137285,0.1137285,phi_mem,median,0.23716216216216218
0.106972975,0.1199941,phi_mem,95%,0.24324324324324326
0.1082009,0.1187371,phi_mem,90%,0.24324324324324326
0.1094639,0.1174751,phi_mem,80%,0.24324324324324326
0.11027585,0.11665,phi_mem,70%,0.24324324324324326
0.11042168000000001,0.11652016,phi_mem,68%,0.24324324324324326
0.1109148,0.11604,phi_mem,60%,0.24324324324324326
0.11142374999999999,0.11551225000000001,phi_mem,50%,0.24324324324324326
0.111882,0.1150783,phi_mem,40%,0.24324324324324326
0.112321,0.114649,phi_mem,30%,0.24324324324324326
0.1127176,0.114253,phi_mem,20%,0.24324324324324326
0.113106,0.113865,phi_mem,10%,0.24324324324324326
0.113483,0.113483,phi_mem,median,0.24324324324324326
0.106327975,0.120102,phi_mem,95%,0.24932432432432433
0.10768255,0.118813,phi_mem,90%,0.24932432432432433
0.109016,0.1174631,phi_mem,80%,0.24932432432432433
0.10986685,0.11660145,phi_mem,70%,0.24932432432432433
0.11001,0.116456,phi_mem,68%,0.24932432432432433
0.1105168,0.11594220000000001,phi_mem,60%,0.24932432432432433
0.1110795,0.115401,phi_mem,50%,0.24932432432432433
0.111559,0.114923,phi_mem,40%,0.24932432432432433
0.112021,0.11447335,phi_mem,30%,0.24932432432432433
0.1124356,0.1140704,phi_mem,20%,0.24932432432432433
0.112851,0.11365689999999999,phi_mem,10%,0.24932432432432433
0.113249,0.113249,phi_mem,median,0.24932432432432433
0.105724975,0.12025105,phi_mem,95%,0.2554054054054054
0.10711885,0.11886,phi_mem,90%,0.2554054054054054
0.1085349,0.1174631,phi_mem,80%,0.2554054054054054
0.109406,0.11656029999999999,phi_mem,70%,0.2554054054054054
0.10957684,0.11640516,phi_mem,68%,0.2554054054054054
0.1101326,0.11585920000000001,phi_mem,60%,0.2554054054054054
0.110746,0.11528825000000001,phi_mem,50%,0.2554054054054054
0.111235,0.11478029999999999,phi_mem,40%,0.2554054054054054
0.11173165,0.11432,phi_mem,30%,0.2554054054054054
0.112153,0.113881,phi_mem,20%,0.2554054054054054
0.112609,0.11344745,phi_mem,10%,0.2554054054054054
0.1130085,0.1130085,phi_mem,median,0.2554054054054054
0.105059,0.120425025,phi_mem,95%,0.2614864864864865
0.10655585,0.11894005,phi_mem,90%,0.2614864864864865
0.108068,0.1174872,phi_mem,80%,0.2614864864864865
0.1089707,0.11653415,phi_mem,70%,0.2614864864864865
0.10914368,0.11636116,phi_mem,68%,0.2614864864864865
0.10972760000000001,0.11577820000000001,phi_mem,60%,0.2614864864864865
0.110368,0.115171,phi_mem,50%,0.2614864864864865
0.110916,0.1146506,phi_mem,40%,0.2614864864864865
0.11141265,0.1141467,phi_mem,30%,0.2614864864864865
0.1118746,0.11368439999999999,phi_mem,20%,0.2614864864864865
0.112341,0.113231,phi_mem,10%,0.2614864864864865
0.1127835,0.1127835,phi_mem,median,0.2614864864864865
0.1044359,0.120607,phi_mem,95%,0.2675675675675676
0.1059949,0.11905815,phi_mem,90%,0.2675675675675676
0.10756779999999999,0.1175071,phi_mem,80%,0.2675675675675676
0.10853784999999999,0.116491,phi_mem,70%,0.2675675675675676
0.108704,0.116313,phi_mem,68%,0.2675675675675676
0.10934,0.11569220000000001,phi_mem,60%,0.2675675675675676
0.109999,0.11506325,phi_mem,50%,0.2675675675675676
0.1105854,0.11452,phi_mem,40%,0.2675675675675676
0.111117,0.113973,phi_mem,30%,0.2675675675675676
0.1116036,0.1134954,phi_mem,20%,0.2675675675675676
0.112076,0.11303045,phi_mem,10%,0.2675675675675676
0.112552,0.112552,phi_mem,median,0.2675675675675676
0.103807975,0.120785025,phi_mem,95%,0.2736486486486487
0.1054076,0.11915329999999999,phi_mem,90%,0.2736486486486487
0.1070499,0.1175172,phi_mem,80%,0.2736486486486487
0.10809585,0.11647429999999999,phi_mem,70%,0.2736486486486487
0.10825784,0.11628716,phi_mem,68%,0.2736486486486487
0.1089448,0.115627,phi_mem,60%,0.2736486486486487
0.10963175,0.11494774999999999,phi_mem,50%,0.2736486486486487
0.110227,0.1143893,phi_mem,40%,0.2736486486486487
0.1108,0.11381,phi_mem,30%,0.2736486486486487
0.1113156,0.113305,phi_mem,20%,0.2736486486486487
0.11182455,0.1128129,phi_mem,10%,0.2736486486486487
0.112322,0.112322,phi_mem,median,0.2736486486486487
0.103157875,0.12098405,phi_mem,95%,0.27972972972972976
0.10476895,0.11928305,phi_mem,90%,0.27972972972972976
0.106523,0.117529,phi_mem,80%,0.27972972972972976
0.1076324,0.11645115,phi_mem,70%,0.27972972972972976
0.10781284000000001,0.11625916,phi_mem,68%,0.27972972972972976
0.1085496,0.1155684,phi_mem,60%,0.27972972972972976
0.10926475,0.11484025,phi_mem,50%,0.27972972972972976
0.109891,0.114258,phi_mem,40%,0.27972972972972976
0.11048065,0.113655,phi_mem,30%,0.27972972972972976
0.11103,0.11311639999999999,phi_mem,20%,0.27972972972972976
0.11157655,0.112612,phi_mem,10%,0.27972972972972976
0.112086,0.112086,phi_mem,median,0.27972972972972976
0.10250179999999999,0.121179125,phi_mem,95%,0.28581081081081083
0.1041559,0.11942205,phi_mem,90%,0.28581081081081083
0.1060139,0.1175441,phi_mem,80%,0.28581081081081083
0.10718984999999999,0.1164336,phi_mem,70%,0.28581081081081083
0.107377,0.11623715999999999,phi_mem,68%,0.28581081081081083
0.1081266,0.1155052,phi_mem,60%,0.28581081081081083
0.108891,0.11475725,phi_mem,50%,0.28581081081081083
0.10955,0.11411629999999999,phi_mem,40%,0.28581081081081083
0.11017,0.11348535,phi_mem,30%,0.28581081081081083
0.1107508,0.1129344,phi_mem,20%,0.28581081081081083
0.11133655,0.112408,phi_mem,10%,0.28581081081081083
0.111858,0.111858,phi_mem,median,0.28581081081081083
0.10185962500000001,0.12137437499999999,phi_mem,95%,0.2918918918918919
0.10352995,0.11954329999999999,phi_mem,90%,0.2918918918918919
0.1055044,0.117568,phi_mem,80%,0.2918918918918919
0.10673555,0.11639815,phi_mem,70%,0.2918918918918919
0.10693252,0.11620416,phi_mem,68%,0.2918918918918919
0.10771879999999999,0.1154622,phi_mem,60%,0.2918918918918919
0.1085085,0.11465824999999999,phi_mem,50%,0.2918918918918919
0.10921170000000001,0.11398,phi_mem,40%,0.2918918918918919
0.10985165000000001,0.11334135,phi_mem,30%,0.2918918918918919
0.1104572,0.112745,phi_mem,20%,0.2918918918918919
0.11107155,0.11220245,phi_mem,10%,0.2918918918918919
0.111627,0.111627,phi_mem,median,0.2918918918918919
0.101188925,0.121582075,phi_mem,95%,0.297972972972973
0.1029388,0.11968224999999999,phi_mem,90%,0.297972972972973
0.1049847,0.1176034,phi_mem,80%,0.297972972972973
0.10627785,0.1163893,phi_mem,70%,0.297972972972973
0.10649636,0.11616416,phi_mem,68%,0.297972972972973
0.1073156,0.1154056,phi_mem,60%,0.297972972972973
0.10813475,0.11455075,phi_mem,50%,0.297972972972973
0.10886,0.1138576,phi_mem,40%,0.297972972972973
0.1095206,0.113172,phi_mem,30%,0.297972972972973
0.11018460000000001,0.1125594,phi_mem,20%,0.297972972972973
0.11081865,0.11198945,phi_mem,10%,0.297972972972973
0.111391,0.111391,phi_mem,median,0.297972972972973
0.100486925,0.12173922499999999,phi_mem,95%,0.30405405405405406
0.1023239,0.11982605,phi_mem,90%,0.30405405405405406
0.1044597,0.11766,phi_mem,80%,0.30405405405405406
0.10579985,0.11637115,phi_mem,70%,0.30405405405405406
0.10607536000000001,0.11615415999999999,phi_mem,68%,0.30405405405405406
0.1068908,0.1153402,phi_mem,60%,0.30405405405405406
0.10775,0.114457,phi_mem,50%,0.30405405405405406
0.108509,0.1137203,phi_mem,40%,0.30405405405405406
0.109213,0.113015,phi_mem,30%,0.30405405405405406
0.109897,0.112384,phi_mem,20%,0.30405405405405406
0.11054955,0.111771,phi_mem,10%,0.30405405405405406
0.111155,0.111155,phi_mem,median,0.30405405405405406
0.09982491,0.121942125,phi_mem,95%,0.31013513513513513
0.1017198,0.11994224999999999,phi_mem,90%,0.31013513513513513
0.1039135,0.11769020000000001,phi_mem,80%,0.31013513513513513
0.10534285,0.1163553,phi_mem,70%,0.31013513513513513
0.10562268,0.11614232,phi_mem,68%,0.31013513513513513
0.106466,0.1152842,phi_mem,60%,0.31013513513513513
0.107377,0.114362,phi_mem,50%,0.31013513513513513
0.108159,0.11359,phi_mem,40%,0.31013513513513513
0.108904,0.112871,phi_mem,30%,0.31013513513513513
0.109604,0.112209,phi_mem,20%,0.31013513513513513
0.110288,0.111571,phi_mem,10%,0.31013513513513513
0.11094,0.11094,phi_mem,median,0.31013513513513513
0.09910052999999999,0.1221524,phi_mem,95%,0.3162162162162162
0.1011117,0.12010435,phi_mem,90%,0.3162162162162162
0.1034059,0.117743,phi_mem,80%,0.3162162162162162
0.1048698,0.116348,phi_mem,70%,0.3162162162162162
0.105178,0.11611116,phi_mem,68%,0.3162162162162162
0.1060458,0.1152314,phi_mem,60%,0.3162162162162162
0.106984,0.11428025,phi_mem,50%,0.3162162162162162
0.107814,0.1134609,phi_mem,40%,0.3162162162162162
0.108579,0.112702,phi_mem,30%,0.3162162162162162
0.1093196,0.1120274,phi_mem,20%,0.3162162162162162
0.11002765,0.11136045,phi_mem,10%,0.3162162162162162
0.1107175,0.1107175,phi_mem,median,0.3162162162162162
0.0983930725,0.122360075,phi_mem,95%,0.32229729729729734
0.10048385,0.12025605,phi_mem,90%,0.32229729729729734
0.1028797,0.1177841,phi_mem,80%,0.32229729729729734
0.1044234,0.116334,phi_mem,70%,0.32229729729729734
0.10471368,0.11609664,phi_mem,68%,0.32229729729729734
0.105607,0.115168,phi_mem,60%,0.32229729729729734
0.106588,0.11420025,phi_mem,50%,0.32229729729729734
0.107464,0.11334029999999999,phi_mem,40%,0.32229729729729734
0.108259,0.1125497,phi_mem,30%,0.32229729729729734
0.109034,0.1118502,phi_mem,20%,0.32229729729729734
0.10977255,0.1111549,phi_mem,10%,0.32229729729729734
0.1104835,0.1104835,phi_mem,median,0.32229729729729734
0.097682065,0.122598125,phi_mem,95%,0.3283783783783784
0.09986564,0.120418,phi_mem,90%,0.3283783783783784
0.1023259,0.117844,phi_mem,80%,0.3283783783783784
0.1039644,0.1163309,phi_mem,70%,0.3283783783783784
0.10423336,0.11608816,phi_mem,68%,0.3283783783783784
0.105209,0.115127,phi_mem,60%,0.3283783783783784
0.10619624999999999,0.114122,phi_mem,50%,0.3283783783783784
0.1071207,0.11322629999999999,phi_mem,40%,0.3283783783783784
0.1079383,0.112385,phi_mem,30%,0.3283783783783784
0.1087476,0.1116914,phi_mem,20%,0.3283783783783784
0.10951855,0.11093135,phi_mem,10%,0.3283783783783784
0.1102595,0.1102595,phi_mem,median,0.3283783783783784
0.09698021999999999,0.12280079999999999,phi_mem,95%,0.3344594594594595
0.09927286,0.1206121,phi_mem,90%,0.3344594594594595
0.101785,0.1179051,phi_mem,80%,0.3344594594594595
0.103485,0.11633415000000001,phi_mem,70%,0.3344594594594595
0.103769,0.11607016,phi_mem,68%,0.3344594594594595
0.1047948,0.1150752,phi_mem,60%,0.3344594594594595
0.105818,0.11402224999999999,phi_mem,50%,0.3344594594594595
0.1067731,0.11309,phi_mem,40%,0.3344594594594595
0.10760729999999999,0.112243,phi_mem,30%,0.3344594594594595
0.1084666,0.1115124,phi_mem,20%,0.3344594594594595
0.1092621,0.11072,phi_mem,10%,0.3344594594594595
0.110014,0.110014,phi_mem,median,0.3344594594594595
0.096275215,0.1230871,phi_mem,95%,0.34054054054054056
0.09866583000000001,0.12075915,phi_mem,90%,0.34054054054054056
0.101244,0.1179643,phi_mem,80%,0.34054054054054056
0.10301685,0.11633515,phi_mem,70%,0.34054054054054056
0.10331684000000001,0.11606716,phi_mem,68%,0.34054054054054056
0.1043578,0.1150302,phi_mem,60%,0.34054054054054056
0.10544,0.113931,phi_mem,50%,0.34054054054054056
0.10642510000000001,0.11296429999999999,phi_mem,40%,0.34054054054054056
0.10728165,0.112092,phi_mem,30%,0.34054054054054056
0.108195,0.1113348,phi_mem,20%,0.34054054054054056
0.10901055,0.11051145,phi_mem,10%,0.34054054054054056
0.109782,0.109782,phi_mem,median,0.34054054054054056
0.09552753,0.123336075,phi_mem,95%,0.34662162162162163
0.098002565,0.1209102,phi_mem,90%,0.34662162162162163
0.1007189,0.1180123,phi_mem,80%,0.34662162162162163
0.102551,0.11633115000000001,phi_mem,70%,0.34662162162162163
0.10285252,0.11603816,phi_mem,68%,0.34662162162162163
0.103934,0.114983,phi_mem,60%,0.34662162162162163
0.1050525,0.1138525,phi_mem,50%,0.34662162162162163
0.1060834,0.11286,phi_mem,40%,0.34662162162162163
0.106965,0.11194635,phi_mem,30%,0.34662162162162163
0.10791300000000001,0.1111534,phi_mem,20%,0.34662162162162163
0.10874455,0.110311,phi_mem,10%,0.34662162162162163
0.1095505,0.1095505,phi_mem,median,0.34662162162162163
0.0947760175,0.123621125,phi_mem,95%,0.3527027027027027
0.09738563500000001,0.12103504999999999,phi_mem,90%,0.3527027027027027
0.1001883,0.118086,phi_mem,80%,0.3527027027027027
0.1020737,0.11633315000000001,phi_mem,70%,0.3527027027027027
0.10239052,0.11603316,phi_mem,68%,0.3527027027027027
0.10350079999999999,0.1149212,phi_mem,60%,0.3527027027027027
0.104661,0.11375225,phi_mem,50%,0.3527027027027027
0.10573070000000001,0.1127383,phi_mem,40%,0.3527027027027027
0.1066603,0.11180235,phi_mem,30%,0.3527027027027027
0.1076174,0.110964,phi_mem,20%,0.3527027027027027
0.108484,0.11010145,phi_mem,10%,0.3527027027027027
0.109315,0.109315,phi_mem,median,0.3527027027027027
0.0940031225,0.12381637499999999,phi_mem,95%,0.3587837837837838
0.09672501,0.12119915,phi_mem,90%,0.3587837837837838
0.09964959000000001,0.118151,phi_mem,80%,0.3587837837837838
0.10161085,0.11632515,phi_mem,70%,0.3587837837837838
0.10191320000000001,0.11599816,phi_mem,68%,0.3587837837837838
0.1030596,0.114862,phi_mem,60%,0.3587837837837838
0.1042795,0.11366024999999999,phi_mem,50%,0.3587837837837838
0.1053797,0.1126149,phi_mem,40%,0.3587837837837838
0.10634,0.1116617,phi_mem,30%,0.3587837837837838
0.107325,0.110777,phi_mem,20%,0.3587837837837838
0.108226,0.10988845,phi_mem,10%,0.3587837837837838
0.109075,0.109075,phi_mem,median,0.3587837837837838
0.093296775,0.12408319999999999,phi_mem,95%,0.3648648648648649
0.09608728000000001,0.12136405,phi_mem,90%,0.3648648648648649
0.09910527,0.1182073,phi_mem,80%,0.3648648648648649
0.10113085,0.11633915,phi_mem,70%,0.3648648648648649
0.10143868,0.11596332,phi_mem,68%,0.3648648648648649
0.1026312,0.1148092,phi_mem,60%,0.3648648648648649
0.10389175,0.113575,phi_mem,50%,0.3648648648648649
0.1050157,0.11250729999999999,phi_mem,40%,0.3648648648648649
0.106014,0.111529,phi_mem,30%,0.3648648648648649
0.1070396,0.1105972,phi_mem,20%,0.3648648648648649
0.107984,0.10969145,phi_mem,10%,0.3648648648648649
0.10883999999999999,0.10883999999999999,phi_mem,median,0.3648648648648649
0.09253230250000001,0.12434715,phi_mem,95%,0.370945945945946
0.0954461,0.12151429999999999,phi_mem,90%,0.370945945945946
0.09857408000000001,0.1182647,phi_mem,80%,0.370945945945946
0.10063470000000001,0.11631815000000001,phi_mem,70%,0.370945945945946
0.10096384,0.11596716,phi_mem,68%,0.370945945945946
0.1021966,0.11476,phi_mem,60%,0.370945945945946
0.1034975,0.113485,phi_mem,50%,0.370945945945946
0.1046574,0.1124086,phi_mem,40%,0.370945945945946
0.10569265,0.11137805,phi_mem,30%,0.370945945945946
0.106738,0.1104074,phi_mem,20%,0.370945945945946
0.1077261,0.10949545,phi_mem,10%,0.370945945945946
0.1086,0.1086,phi_mem,median,0.370945945945946
0.09180558999999999,0.12454805000000001,phi_mem,95%,0.37702702702702706
0.09478202999999999,0.12163194999999999,phi_mem,90%,0.37702702702702706
0.09803972,0.1183476,phi_mem,80%,0.37702702702702706
0.10016495,0.11631335,phi_mem,70%,0.37702702702702706
0.10048584,0.115953,phi_mem,68%,0.37702702702702706
0.101768,0.1147126,phi_mem,60%,0.37702702702702706
0.103097,0.11339425,phi_mem,50%,0.37702702702702706
0.1043124,0.1122933,phi_mem,40%,0.37702702702702706
0.10538165000000001,0.11123335,phi_mem,30%,0.37702702702702706
0.10645,0.1102228,phi_mem,20%,0.37702702702702706
0.1074771,0.109287,phi_mem,10%,0.37702702702702706
0.1083635,0.1083635,phi_mem,median,0.37702702702702706
0.09112197749999999,0.124828125,phi_mem,95%,0.38310810810810814
0.094165405,0.121788,phi_mem,90%,0.38310810810810814
0.09750601,0.1183788,phi_mem,80%,0.38310810810810814
0.09967896,0.11632715,phi_mem,70%,0.38310810810810814
0.10002820000000001,0.115948,phi_mem,68%,0.38310810810810814
0.1013314,0.1146504,phi_mem,60%,0.38310810810810814
0.10273225,0.11330625,phi_mem,50%,0.38310810810810814
0.1039554,0.1121643,phi_mem,40%,0.38310810810810814
0.1050673,0.1110897,phi_mem,30%,0.38310810810810814
0.106156,0.1100488,phi_mem,20%,0.38310810810810814
0.10722155,0.10907045,phi_mem,10%,0.38310810810810814
0.108129,0.108129,phi_mem,median,0.38310810810810814
0.090418295,0.1250791,phi_mem,95%,0.3891891891891892
0.093510105,0.12194754999999999,phi_mem,90%,0.3891891891891892
0.09695430000000001,0.1184473,phi_mem,80%,0.3891891891891892
0.099180425,0.11632415,phi_mem,70%,0.3891891891891892
0.099560736,0.115922,phi_mem,68%,0.3891891891891892
0.100903,0.1146156,phi_mem,60%,0.3891891891891892
0.1023365,0.11323225,phi_mem,50%,0.3891891891891892
0.103591,0.1120523,phi_mem,40%,0.3891891891891892
0.10475165,0.110937,phi_mem,30%,0.3891891891891892
0.1058616,0.109877,phi_mem,20%,0.3891891891891892
0.10696,0.10885834999999999,phi_mem,10%,0.3891891891891892
0.1078935,0.1078935,phi_mem,median,0.3891891891891892
0.08970318499999999,0.12532617499999998,phi_mem,95%,0.3952702702702703
0.09286741500000001,0.1221071,phi_mem,90%,0.3952702702702703
0.09641472,0.1185416,phi_mem,80%,0.3952702702702703
0.098693345,0.11630545,phi_mem,70%,0.3952702702702703
0.09910316000000001,0.1159,phi_mem,68%,0.3952702702702703
0.1004818,0.114584,phi_mem,60%,0.3952702702702703
0.10195175000000001,0.113151,phi_mem,50%,0.3952702702702703
0.10323739999999999,0.1119385,phi_mem,40%,0.3952702702702703
0.10442495,0.11078935,phi_mem,30%,0.3952702702702703
0.10557720000000001,0.109684,phi_mem,20%,0.3952702702702703
0.10670175,0.10865280000000001,phi_mem,10%,0.3952702702702703
0.1076625,0.1076625,phi_mem,median,0.3952702702702703
0.088946595,0.1255573,phi_mem,95%,0.40135135135135136
0.092229785,0.122265,phi_mem,90%,0.40135135135135136
0.09587868000000001,0.11860860000000001,phi_mem,80%,0.40135135135135136
