lower,upper,quantity,interval,strain,carbon_source,overexpression,inducer_conc,inducer,temperature
0.03426687,0.04876594999999999,phi_peri,95%,malE-rbsB-fliC-KO,glucose,none,0.0,none,37.0
0.036325399999999994,0.045862537499999995,phi_peri,75%,malE-rbsB-fliC-KO,glucose,none,0.0,none,37.0
0.0395422125,0.0420370625,phi_peri,25%,malE-rbsB-fliC-KO,glucose,none,0.0,none,37.0
0.040763,0.040763,phi_peri,median,malE-rbsB-fliC-KO,glucose,none,0.0,none,37.0
0.064958505,0.09552368,phi_peri,95%,wildtype,acetate,none,0.0,none,37.0
0.06951,0.08909360000000001,phi_peri,75%,wildtype,acetate,none,0.0,none,37.0
0.0759093125,0.0812441375,phi_peri,25%,wildtype,acetate,none,0.0,none,37.0
0.0785298,0.0785298,phi_peri,median,wildtype,acetate,none,0.0,none,37.0
0.028300355,0.04605374999999999,phi_peri,95%,wildtype,glucose,lacZ,5.0,ctc,37.0
0.0306790625,0.042616225,phi_peri,75%,wildtype,glucose,lacZ,5.0,ctc,37.0
0.034448875000000004,0.0375695375,phi_peri,25%,wildtype,glucose,lacZ,5.0,ctc,37.0
0.035966,0.035966,phi_peri,median,wildtype,glucose,lacZ,5.0,ctc,37.0
0.0213538,0.03438442,phi_peri,95%,wildtype,glucose,lacZ,10.0,ctc,37.0
0.0231917125,0.0320653375,phi_peri,75%,wildtype,glucose,lacZ,10.0,ctc,37.0
0.026070212500000002,0.0285167,phi_peri,25%,wildtype,glucose,lacZ,10.0,ctc,37.0
0.0272649,0.0272649,phi_peri,median,wildtype,glucose,lacZ,10.0,ctc,37.0
0.021359444999999998,0.03764817,phi_peri,95%,wildtype,glucose,lacZ,20.0,ctc,37.0
0.0236498875,0.0341690625,phi_peri,75%,wildtype,glucose,lacZ,20.0,ctc,37.0
0.0273529125,0.0300795625,phi_peri,25%,wildtype,glucose,lacZ,20.0,ctc,37.0
0.028747599999999998,0.028747599999999998,phi_peri,median,wildtype,glucose,lacZ,20.0,ctc,37.0
0.03544682,0.04811805999999999,phi_peri,95%,wildtype,glucose,none,0.0,none,37.0
0.037565475,0.045802800000000005,phi_peri,75%,wildtype,glucose,none,0.0,none,37.0
0.0405310375,0.0427216,phi_peri,25%,wildtype,glucose,none,0.0,none,37.0
0.041560200000000005,0.041560200000000005,phi_peri,median,wildtype,glucose,none,0.0,none,37.0
0.029812095,0.045143935,phi_peri,95%,wildtype,glucoseCAA,none,0.0,none,37.0
0.03191045,0.041987375,phi_peri,75%,wildtype,glucoseCAA,none,0.0,none,37.0
0.0351451125,0.0378284625,phi_peri,25%,wildtype,glucoseCAA,none,0.0,none,37.0
0.03641125,0.03641125,phi_peri,median,wildtype,glucoseCAA,none,0.0,none,37.0
0.04437206,0.06418334499999999,phi_peri,95%,wildtype,glycerol,none,0.0,none,37.0
0.0471883,0.059862399999999996,phi_peri,75%,wildtype,glycerol,none,0.0,none,37.0
0.051439525,0.05452025,phi_peri,25%,wildtype,glycerol,none,0.0,none,37.0
0.05298445,0.05298445,phi_peri,median,wildtype,glycerol,none,0.0,none,37.0
0.06110397,0.081522605,phi_peri,95%,wildtype,sorbitol,none,0.0,none,37.0
0.0650865625,0.077544275,phi_peri,75%,wildtype,sorbitol,none,0.0,none,37.0
0.06979641249999999,0.0728804,phi_peri,25%,wildtype,sorbitol,none,0.0,none,37.0
0.07138385,0.07138385,phi_peri,median,wildtype,sorbitol,none,0.0,none,37.0
9.777393,14.5864,m_peri,95%,lpp14,acetate,none,0.0,none,37.0
10.39925,13.709687500000001,m_peri,75%,lpp14,acetate,none,0.0,none,37.0
11.5096875,12.4042875,m_peri,25%,lpp14,acetate,none,0.0,none,37.0
11.919450000000001,11.919450000000001,m_peri,median,lpp14,acetate,none,0.0,none,37.0
7.476592500000001,11.90308,m_peri,95%,lpp14,glucose,none,0.0,none,37.0
8.051498749999999,11.0487,m_peri,75%,lpp14,glucose,none,0.0,none,37.0
9.085895,9.8621375,m_peri,25%,lpp14,glucose,none,0.0,none,37.0
9.47449,9.47449,m_peri,median,lpp14,glucose,none,0.0,none,37.0
5.9772015,8.628346,m_peri,95%,lpp14,glycerol,none,0.0,none,37.0
6.319992500000001,8.179311250000001,m_peri,75%,lpp14,glycerol,none,0.0,none,37.0
6.95062875,7.452731249999999,m_peri,25%,lpp14,glycerol,none,0.0,none,37.0
7.201885,7.201885,m_peri,median,lpp14,glycerol,none,0.0,none,37.0
10.87276,16.004070000000002,m_peri,95%,lpp14,sorbitol,none,0.0,none,37.0
11.523037500000001,15.1602,m_peri,75%,lpp14,sorbitol,none,0.0,none,37.0
12.74815,13.73875,m_peri,25%,lpp14,sorbitol,none,0.0,none,37.0
13.2377,13.2377,m_peri,median,lpp14,sorbitol,none,0.0,none,37.0
6.6004485,10.25854,m_peri,95%,malE-rbsB-fliC-KO,acetate,malE,10.0,ctc,37.0
7.051955,9.6242325,m_peri,75%,malE-rbsB-fliC-KO,acetate,malE,10.0,ctc,37.0
7.88762875,8.57854875,m_peri,25%,malE-rbsB-fliC-KO,acetate,malE,10.0,ctc,37.0
8.222515000000001,8.222515000000001,m_peri,median,malE-rbsB-fliC-KO,acetate,malE,10.0,ctc,37.0
8.8418085,13.387489999999998,m_peri,95%,malE-rbsB-fliC-KO,acetate,malE,50.0,ctc,37.0
9.429565,12.5673,m_peri,75%,malE-rbsB-fliC-KO,acetate,malE,50.0,ctc,37.0
10.515500000000001,11.33345,m_peri,25%,malE-rbsB-fliC-KO,acetate,malE,50.0,ctc,37.0
10.927150000000001,10.927150000000001,m_peri,median,malE-rbsB-fliC-KO,acetate,malE,50.0,ctc,37.0
9.940555,16.57971,m_peri,95%,malE-rbsB-fliC-KO,acetate,malE,100.0,ctc,37.0
10.7591,15.317975,m_peri,75%,malE-rbsB-fliC-KO,acetate,malE,100.0,ctc,37.0
12.268525,13.529325,m_peri,25%,malE-rbsB-fliC-KO,acetate,malE,100.0,ctc,37.0
12.8889,12.8889,m_peri,median,malE-rbsB-fliC-KO,acetate,malE,100.0,ctc,37.0
6.29508,9.619793499999998,m_peri,95%,malE-rbsB-fliC-KO,acetate,none,0.0,none,37.0
6.73393625,8.986839999999999,m_peri,75%,malE-rbsB-fliC-KO,acetate,none,0.0,none,37.0
7.49720375,8.0884175,m_peri,25%,malE-rbsB-fliC-KO,acetate,none,0.0,none,37.0
7.791650000000001,7.791650000000001,m_peri,median,malE-rbsB-fliC-KO,acetate,none,0.0,none,37.0
8.7430285,14.75244,m_peri,95%,malE-rbsB-fliC-KO,acetate,rbsB,10.0,ctc,37.0
9.490767499999999,13.58125,m_peri,75%,malE-rbsB-fliC-KO,acetate,rbsB,10.0,ctc,37.0
10.86125,11.941325,m_peri,25%,malE-rbsB-fliC-KO,acetate,rbsB,10.0,ctc,37.0
11.37265,11.37265,m_peri,median,malE-rbsB-fliC-KO,acetate,rbsB,10.0,ctc,37.0
13.930964999999999,21.232489999999995,m_peri,95%,malE-rbsB-fliC-KO,acetate,rbsB,50.0,ctc,37.0
14.856275,19.9515625,m_peri,75%,malE-rbsB-fliC-KO,acetate,rbsB,50.0,ctc,37.0
16.4947,17.9134125,m_peri,25%,malE-rbsB-fliC-KO,acetate,rbsB,50.0,ctc,37.0
17.18725,17.18725,m_peri,median,malE-rbsB-fliC-KO,acetate,rbsB,50.0,ctc,37.0
14.584245000000001,22.128639999999997,m_peri,95%,malE-rbsB-fliC-KO,acetate,rbsB,100.0,ctc,37.0
15.5328625,20.7777375,m_peri,75%,malE-rbsB-fliC-KO,acetate,rbsB,100.0,ctc,37.0
17.305912499999998,18.70165,m_peri,25%,malE-rbsB-fliC-KO,acetate,rbsB,100.0,ctc,37.0
18.001649999999998,18.001649999999998,m_peri,median,malE-rbsB-fliC-KO,acetate,rbsB,100.0,ctc,37.0
8.444423,13.588399999999998,m_peri,95%,malE-rbsB-fliC-KO,glucose,none,0.0,none,37.0
9.064400000000001,12.5816375,m_peri,75%,malE-rbsB-fliC-KO,glucose,none,0.0,none,37.0
10.242025,11.1983375,m_peri,25%,malE-rbsB-fliC-KO,glucose,none,0.0,none,37.0
10.722,10.722,m_peri,median,malE-rbsB-fliC-KO,glucose,none,0.0,none,37.0
10.83592,16.649605,m_peri,95%,wildtype,acetate,none,0.0,none,37.0
11.5589125,15.61365,m_peri,75%,wildtype,acetate,none,0.0,none,37.0
12.9217625,13.965362500000001,m_peri,25%,wildtype,acetate,none,0.0,none,37.0
13.463899999999999,13.463899999999999,m_peri,median,wildtype,acetate,none,0.0,none,37.0
6.5408635,11.44845,m_peri,95%,wildtype,glucose,lacZ,5.0,ctc,37.0
7.115596249999999,10.5082,m_peri,75%,wildtype,glucose,lacZ,5.0,ctc,37.0
8.169688749999999,9.103047499999999,m_peri,25%,wildtype,glucose,lacZ,5.0,ctc,37.0
8.606449999999999,8.606449999999999,m_peri,median,wildtype,glucose,lacZ,5.0,ctc,37.0
5.3522855,9.390682,m_peri,95%,wildtype,glucose,lacZ,10.0,ctc,37.0
5.8526774999999995,8.58617375,m_peri,75%,wildtype,glucose,lacZ,10.0,ctc,37.0
6.7464625,7.4734300000000005,m_peri,25%,wildtype,glucose,lacZ,10.0,ctc,37.0
7.110475,7.110475,m_peri,median,wildtype,glucose,lacZ,10.0,ctc,37.0
4.8893059999999995,8.558196,m_peri,95%,wildtype,glucose,lacZ,20.0,ctc,37.0
5.37573875,7.8111975,m_peri,75%,wildtype,glucose,lacZ,20.0,ctc,37.0
6.15545625,6.8157975,m_peri,25%,wildtype,glucose,lacZ,20.0,ctc,37.0
6.46218,6.46218,m_peri,median,wildtype,glucose,lacZ,20.0,ctc,37.0
8.280888500000001,13.228779999999997,m_peri,95%,wildtype,glucose,none,0.0,none,37.0
8.94771875,12.3132375,m_peri,75%,wildtype,glucose,none,0.0,none,37.0
10.072524999999999,10.97095,m_peri,25%,wildtype,glucose,none,0.0,none,37.0
10.4953,10.4953,m_peri,median,wildtype,glucose,none,0.0,none,37.0
8.3853835,13.315869999999995,m_peri,95%,wildtype,glucoseCAA,none,0.0,none,37.0
8.977786250000001,12.431912500000001,m_peri,75%,wildtype,glucoseCAA,none,0.0,none,37.0
10.095075,11.021749999999999,m_peri,25%,wildtype,glucoseCAA,none,0.0,none,37.0
10.560300000000002,10.560300000000002,m_peri,median,wildtype,glucoseCAA,none,0.0,none,37.0
7.037331,10.252765,m_peri,95%,wildtype,glycerol,none,0.0,none,37.0
7.47483,9.72136375,m_peri,75%,wildtype,glycerol,none,0.0,none,37.0
8.24521,8.8566325,m_peri,25%,wildtype,glycerol,none,0.0,none,37.0
8.558995,8.558995,m_peri,median,wildtype,glycerol,none,0.0,none,37.0
9.9395715,14.08437,m_peri,95%,wildtype,sorbitol,none,0.0,none,37.0
10.5101125,13.399987500000002,m_peri,75%,wildtype,sorbitol,none,0.0,none,37.0
11.441424999999999,12.2367875,m_peri,25%,wildtype,sorbitol,none,0.0,none,37.0
11.81645,11.81645,m_peri,median,wildtype,sorbitol,none,0.0,none,37.0
40.001290000000004,62.44741499999999,rho_peri,95%,lpp14,acetate,none,0.0,none,37.0
43.012975,58.3119875,rho_peri,75%,lpp14,acetate,none,0.0,none,37.0
48.0969125,52.2369375,rho_peri,25%,lpp14,acetate,none,0.0,none,37.0
50.116749999999996,50.116749999999996,rho_peri,median,lpp14,acetate,none,0.0,none,37.0
28.648125000000004,66.36873499999999,rho_peri,95%,lpp14,glucose,none,0.0,none,37.0
34.4608,58.0380125,rho_peri,75%,lpp14,glucose,none,0.0,none,37.0
42.452075,48.614149999999995,rho_peri,25%,lpp14,glucose,none,0.0,none,37.0
45.663399999999996,45.663399999999996,rho_peri,median,lpp14,glucose,none,0.0,none,37.0
28.634745000000002,49.285014999999994,rho_peri,95%,lpp14,glycerol,none,0.0,none,37.0
31.9071875,45.102799999999995,rho_peri,75%,lpp14,glycerol,none,0.0,none,37.0
36.4460875,39.8479875,rho_peri,25%,lpp14,glycerol,none,0.0,none,37.0
38.0741,38.0741,rho_peri,median,lpp14,glycerol,none,0.0,none,37.0
55.7146,85.867275,rho_peri,95%,lpp14,sorbitol,none,0.0,none,37.0
59.74165,80.633425,rho_peri,75%,lpp14,sorbitol,none,0.0,none,37.0
66.8001625,72.1259625,rho_peri,25%,lpp14,sorbitol,none,0.0,none,37.0
69.45079999999999,69.45079999999999,rho_peri,median,lpp14,sorbitol,none,0.0,none,37.0
37.28438,60.905105,rho_peri,95%,malE-rbsB-fliC-KO,acetate,malE,10.0,ctc,37.0
40.3387375,56.7129375,rho_peri,75%,malE-rbsB-fliC-KO,acetate,malE,10.0,ctc,37.0
45.8952125,50.1293875,rho_peri,25%,malE-rbsB-fliC-KO,acetate,malE,10.0,ctc,37.0
47.9273,47.9273,rho_peri,median,malE-rbsB-fliC-KO,acetate,malE,10.0,ctc,37.0
38.57468,79.225175,rho_peri,95%,malE-rbsB-fliC-KO,acetate,malE,50.0,ctc,37.0
43.815625,70.556,rho_peri,75%,malE-rbsB-fliC-KO,acetate,malE,50.0,ctc,37.0
52.664637500000005,60.143675,rho_peri,25%,malE-rbsB-fliC-KO,acetate,malE,50.0,ctc,37.0
56.3547,56.3547,rho_peri,median,malE-rbsB-fliC-KO,acetate,malE,50.0,ctc,37.0
79.775395,135.63229999999993,rho_peri,95%,malE-rbsB-fliC-KO,acetate,malE,100.0,ctc,37.0
87.0836625,124.95075,rho_peri,75%,malE-rbsB-fliC-KO,acetate,malE,100.0,ctc,37.0
99.48378749999999,110.022125,rho_peri,25%,malE-rbsB-fliC-KO,acetate,malE,100.0,ctc,37.0
104.4425,104.4425,rho_peri,median,malE-rbsB-fliC-KO,acetate,malE,100.0,ctc,37.0
49.322154999999995,80.31884999999998,rho_peri,95%,malE-rbsB-fliC-KO,acetate,none,0.0,none,37.0
53.829775,74.4260875,rho_peri,75%,malE-rbsB-fliC-KO,acetate,none,0.0,none,37.0
60.6110375,66.1474875,rho_peri,25%,malE-rbsB-fliC-KO,acetate,none,0.0,none,37.0
63.46065,63.46065,rho_peri,median,malE-rbsB-fliC-KO,acetate,none,0.0,none,37.0
72.30518500000001,126.87079999999999,rho_peri,95%,malE-rbsB-fliC-KO,acetate,rbsB,10.0,ctc,37.0
78.6755125,116.004875,rho_peri,75%,malE-rbsB-fliC-KO,acetate,rbsB,10.0,ctc,37.0
91.1481,100.877125,rho_peri,25%,malE-rbsB-fliC-KO,acetate,rbsB,10.0,ctc,37.0
95.9962,95.9962,rho_peri,median,malE-rbsB-fliC-KO,acetate,rbsB,10.0,ctc,37.0
102.52955,172.1933,rho_peri,95%,malE-rbsB-fliC-KO,acetate,rbsB,50.0,ctc,37.0
111.602,158.862375,rho_peri,75%,malE-rbsB-fliC-KO,acetate,rbsB,50.0,ctc,37.0
127.073875,139.5325,rho_peri,25%,malE-rbsB-fliC-KO,acetate,rbsB,50.0,ctc,37.0
133.1165,133.1165,rho_peri,median,malE-rbsB-fliC-KO,acetate,rbsB,50.0,ctc,37.0
110.3477,184.75605,rho_peri,95%,malE-rbsB-fliC-KO,acetate,rbsB,100.0,ctc,37.0
120.77687499999999,170.84949999999998,rho_peri,75%,malE-rbsB-fliC-KO,acetate,rbsB,100.0,ctc,37.0
137.02225,151.06725,rho_peri,25%,malE-rbsB-fliC-KO,acetate,rbsB,100.0,ctc,37.0
143.801,143.801,rho_peri,median,malE-rbsB-fliC-KO,acetate,rbsB,100.0,ctc,37.0
67.992805,114.44094999999999,rho_peri,95%,malE-rbsB-fliC-KO,glucose,none,0.0,none,37.0
73.9085625,105.79775,rho_peri,75%,malE-rbsB-fliC-KO,glucose,none,0.0,none,37.0
84.1457125,92.524375,rho_peri,25%,malE-rbsB-fliC-KO,glucose,none,0.0,none,37.0
88.2781,88.2781,rho_peri,median,malE-rbsB-fliC-KO,glucose,none,0.0,none,37.0
89.79621,138.4484,rho_peri,95%,wildtype,acetate,none,0.0,none,37.0
95.43361250000001,129.786625,rho_peri,75%,wildtype,acetate,none,0.0,none,37.0
107.13025,115.742375,rho_peri,25%,wildtype,acetate,none,0.0,none,37.0
111.5835,111.5835,rho_peri,median,wildtype,acetate,none,0.0,none,37.0
40.842245000000005,79.02428999999994,rho_peri,95%,wildtype,glucose,lacZ,5.0,ctc,37.0
45.306675,71.54822499999999,rho_peri,75%,wildtype,glucose,lacZ,5.0,ctc,37.0
53.684925,60.6818375,rho_peri,25%,wildtype,glucose,lacZ,5.0,ctc,37.0
57.166399999999996,57.166399999999996,rho_peri,median,wildtype,glucose,lacZ,5.0,ctc,37.0
45.864555,80.89962499999999,rho_peri,95%,wildtype,glucose,lacZ,10.0,ctc,37.0
50.4409375,74.191225,rho_peri,75%,wildtype,glucose,lacZ,10.0,ctc,37.0
57.967875,64.32715,rho_peri,25%,wildtype,glucose,lacZ,10.0,ctc,37.0
60.99185,60.99185,rho_peri,median,wildtype,glucose,lacZ,10.0,ctc,37.0
28.073684999999998,52.68811,rho_peri,95%,wildtype,glucose,lacZ,20.0,ctc,37.0
31.264525000000003,47.5841875,rho_peri,75%,wildtype,glucose,lacZ,20.0,ctc,37.0
36.658412500000004,40.9474875,rho_peri,25%,wildtype,glucose,lacZ,20.0,ctc,37.0
38.47675,38.47675,rho_peri,median,wildtype,glucose,lacZ,20.0,ctc,37.0
55.1101,114.29569999999998,rho_peri,95%,wildtype,glucose,none,0.0,none,37.0
62.9133,101.799625,rho_peri,75%,wildtype,glucose,none,0.0,none,37.0
76.0528125,86.1518125,rho_peri,25%,wildtype,glucose,none,0.0,none,37.0
80.98150000000001,80.98150000000001,rho_peri,median,wildtype,glucose,none,0.0,none,37.0
77.894675,128.54874999999998,rho_peri,95%,wildtype,glucoseCAA,none,0.0,none,37.0
84.168425,119.670375,rho_peri,75%,wildtype,glucoseCAA,none,0.0,none,37.0
95.61987500000001,105.35925,rho_peri,25%,wildtype,glucoseCAA,none,0.0,none,37.0
100.5235,100.5235,rho_peri,median,wildtype,glucoseCAA,none,0.0,none,37.0
61.294155,90.07860000000001,rho_peri,95%,wildtype,glycerol,none,0.0,none,37.0
65.042725,84.9707875,rho_peri,75%,wildtype,glycerol,none,0.0,none,37.0
71.833675,77.2577875,rho_peri,25%,wildtype,glycerol,none,0.0,none,37.0
74.51339999999999,74.51339999999999,rho_peri,median,wildtype,glycerol,none,0.0,none,37.0
65.72576000000001,94.476845,rho_peri,95%,wildtype,sorbitol,none,0.0,none,37.0
69.72524999999999,89.5341375,rho_peri,75%,wildtype,sorbitol,none,0.0,none,37.0
76.09495,81.4252375,rho_peri,25%,wildtype,sorbitol,none,0.0,none,37.0
78.76975,78.76975,rho_peri,median,wildtype,sorbitol,none,0.0,none,37.0
